,Diease_Code,Symptom_Code,Score
582,UMLS:C0028754,UMLS:C0008031,0
583,UMLS:C0028754,UMLS:C0429091,0
584,UMLS:C0028754,UMLS:C0557075,0
585,UMLS:C0028754,UMLS:C0392680,1
586,UMLS:C0028754,UMLS:C0015672,0
587,UMLS:C0028754,UMLS:C0497406,0
588,UMLS:C0028754,UMLS:C0232257,0
589,UMLS:C0028754,UMLS:C0344315,0
590,UMLS:C0028754,UMLS:C0013491,0
591,UMLS:C0022116,UMLS:C0013144,0
592,UMLS:C0022116,UMLS:C0008031,0
593,UMLS:C0022116,UMLS:C0002962,0
594,UMLS:C0022116,UMLS:C0438716,0
595,UMLS:C0022116,UMLS:C0235710,0
596,UMLS:C0022116,UMLS:C0392680,1
597,UMLS:C0022116,UMLS:C0013404,0
598,UMLS:C0022116,UMLS:C0232201,0
599,UMLS:C0022116,UMLS:C0428977,0
600,UMLS:C0022116,UMLS:C0038990,0
601,UMLS:C0022116,UMLS:C0034642,0
602,UMLS:C0022116,UMLS:C0231221,0
603,UMLS:C0022116,UMLS:C0003123,0
604,UMLS:C1623038,UMLS:C0003962,0
605,UMLS:C1623038,UMLS:C0085639,0
606,UMLS:C1623038,UMLS:C0038002,0
607,UMLS:C1623038,UMLS:C0033774,0
608,UMLS:C1623038,UMLS:C0000737,0
609,UMLS:C1623038,UMLS:C1269955,0
610,UMLS:C1623038,UMLS:C0000731,0
611,UMLS:C1623038,UMLS:C0221198,0
612,UMLS:C1623038,UMLS:C0578150,0
613,UMLS:C1623038,UMLS:C0744492,0
614,UMLS:C1623038,UMLS:C0234233,0
615,UMLS:C1623038,UMLS:C0151706,0
616,UMLS:C0015230,UMLS:C0015967,0
617,UMLS:C0015230,UMLS:C0033774,0
618,UMLS:C0015230,UMLS:C0332573,0
619,UMLS:C0015230,UMLS:C0221198,0
620,UMLS:C0015230,UMLS:C0332575,0
621,UMLS:C0015230,UMLS:C0018681,0
622,UMLS:C0015230,UMLS:C0277797,1
623,UMLS:C0015230,UMLS:C0003862,0
624,UMLS:C0015230,UMLS:C0038999,0
625,UMLS:C0015230,UMLS:C0041834,0
626,UMLS:C0015230,UMLS:C0085636,0
627,UMLS:C0015230,UMLS:C0085593,0
628,UMLS:C0015230,UMLS:C1384489,0
629,UMLS:C0015230,UMLS:C0030193,0
630,UMLS:C0015230,UMLS:C0221150,0
631,UMLS:C0005001,UMLS:C0856054,0
632,UMLS:C0005001,UMLS:C0006625,0
633,UMLS:C0005001,UMLS:C0312422,0
634,UMLS:C0005001,UMLS:C0149746,0
635,UMLS:C0005001,UMLS:C0085619,0
636,UMLS:C0005001,UMLS:C0028081,0
637,UMLS:C0005001,UMLS:C0476273,0
638,UMLS:C0005001,UMLS:C0003123,0
639,UMLS:C0005001,UMLS:C0013362,0
640,UMLS:C0022660,UMLS:C0020461,0
641,UMLS:C0022660,UMLS:C0020649,0
642,UMLS:C0022660,UMLS:C0020598,0
643,UMLS:C0022660,UMLS:C0028961,0
644,UMLS:C0022660,UMLS:C0578150,0
645,UMLS:C0022660,UMLS:C0004093,0
646,UMLS:C0022660,UMLS:C0020672,0
647,UMLS:C0022660,UMLS:C0011991,0
648,UMLS:C0022660,UMLS:C0019080,0
649,UMLS:C0022660,UMLS:C0241526,0
650,UMLS:C0026266,UMLS:C0392680,1
651,UMLS:C0026266,UMLS:C0231807,0
652,UMLS:C0026266,UMLS:C0231221,0
653,UMLS:C0026266,UMLS:C0086439,0
654,UMLS:C0026266,UMLS:C0013404,0
655,UMLS:C0026266,UMLS:C0039070,0
656,UMLS:C0026266,UMLS:C0205400,0
657,UMLS:C0026266,UMLS:C0238705,0
658,UMLS:C0026266,UMLS:C0030252,0
659,UMLS:C0026266,UMLS:C0015672,0
660,UMLS:C0026266,UMLS:C0042963,0
661,UMLS:C0026266,UMLS:C0030193,0
662,UMLS:C0026266,UMLS:C0018800,0
663,UMLS:C0026266,UMLS:C0235710,0
664,UMLS:C0003864,UMLS:C0030193,0
665,UMLS:C0003864,UMLS:C0578150,0
666,UMLS:C0003864,UMLS:C0917801,0
667,UMLS:C0003864,UMLS:C0004093,0
668,UMLS:C0003864,UMLS:C0039070,0
669,UMLS:C0003864,UMLS:C0038999,0
670,UMLS:C0003864,UMLS:C0741302,0
671,UMLS:C0003864,UMLS:C0427108,0
672,UMLS:C0003864,UMLS:C0392680,1
673,UMLS:C0003864,UMLS:C0000731,0
674,UMLS:C0006277,UMLS:C0010200,0
675,UMLS:C0006277,UMLS:C0043144,0
676,UMLS:C0006277,UMLS:C0392680,1
677,UMLS:C0006277,UMLS:C0232292,0
678,UMLS:C0006277,UMLS:C0015967,0
679,UMLS:C0006277,UMLS:C0242429,0
680,UMLS:C0006277,UMLS:C0239134,0
681,UMLS:C0006277,UMLS:C0019214,0
682,UMLS:C0006277,UMLS:C0028081,0
683,UMLS:C0006277,UMLS:C0019079,0
684,UMLS:C0006277,UMLS:C0553668,0
685,UMLS:C0006277,UMLS:C1260880,0
686,UMLS:C0006277,UMLS:C0239133,0
687,UMLS:C0006277,UMLS:C0013404,0
688,UMLS:C0006277,UMLS:C0085593,0
689,UMLS:C0006277,UMLS:C0038450,0
690,UMLS:C0006277,UMLS:C0043096,0
691,UMLS:C0018989,UMLS:C0013362,0
692,UMLS:C0018989,UMLS:C0030552,0
693,UMLS:C0018989,UMLS:C0004093,0
694,UMLS:C0018989,UMLS:C0221470,0
695,UMLS:C0018989,UMLS:C0036572,0
696,UMLS:C0018989,UMLS:C0234518,0
697,UMLS:C0018989,UMLS:C0751495,0
698,UMLS:C0018989,UMLS:C0018991,0
699,UMLS:C0018989,UMLS:C0423571,0
700,UMLS:C0018989,UMLS:C0241526,0
701,UMLS:C0018989,UMLS:C0085628,0
702,UMLS:C0018989,UMLS:C0013144,0
703,UMLS:C0018989,UMLS:C0231890,0
704,UMLS:C0018989,UMLS:C0271276,0
705,UMLS:C0018989,UMLS:C0677500,0
706,UMLS:C0018989,UMLS:C0522224,0
707,UMLS:C0018989,UMLS:C0009024,0
708,UMLS:C0018989,UMLS:C0427055,0
709,UMLS:C0029456,UMLS:C0242453,0
710,UMLS:C0029456,UMLS:C0085639,0
711,UMLS:C0029456,UMLS:C0019572,0
712,UMLS:C0029456,UMLS:C0558361,0
713,UMLS:C0029456,UMLS:C0000731,0
714,UMLS:C0029456,UMLS:C0042571,0
715,UMLS:C0029456,UMLS:C0239832,0
716,UMLS:C0029456,UMLS:C0233565,0
717,UMLS:C0029456,UMLS:C0030193,0
718,UMLS:C0029456,UMLS:C0039070,0
719,UMLS:C0029456,UMLS:C0848168,0
720,UMLS:C0029456,UMLS:C0277797,1
721,UMLS:C0029456,UMLS:C0150045,0
722,UMLS:C0029456,UMLS:C0220870,0
723,UMLS:C0007787,UMLS:C0234518,0
724,UMLS:C0007787,UMLS:C0013362,0
725,UMLS:C0007787,UMLS:C0427055,0
726,UMLS:C0007787,UMLS:C0004093,0
727,UMLS:C0007787,UMLS:C0151315,0
728,UMLS:C0007787,UMLS:C0042571,0
729,UMLS:C0007787,UMLS:C0028643,0
730,UMLS:C0007787,UMLS:C0220870,0
731,UMLS:C0007787,UMLS:C0234133,0
732,UMLS:C0007787,UMLS:C0271276,0
733,UMLS:C0007787,UMLS:C0344232,0
734,UMLS:C0007787,UMLS:C0018681,0
735,UMLS:C0007787,UMLS:C0848277,0
736,UMLS:C0007787,UMLS:C0039070,0
737,UMLS:C0007787,UMLS:C1299586,0
738,UMLS:C0007787,UMLS:C0423982,0
739,UMLS:C0007787,UMLS:C0233844,0
740,UMLS:C0001418,UMLS:C0577559,0
741,UMLS:C0001418,UMLS:C0221198,0
742,UMLS:C0001418,UMLS:C0043096,0
743,UMLS:C0001418,UMLS:C0009806,0
744,UMLS:C0001418,UMLS:C0231890,0
745,UMLS:C0001418,UMLS:C0278014,0
746,UMLS:C0001418,UMLS:C0239233,0
747,UMLS:C0001418,UMLS:C0018932,0
748,UMLS:C0001418,UMLS:C0231872,0
749,UMLS:C0001418,UMLS:C0030193,0
750,UMLS:C0001418,UMLS:C0008767,0
751,UMLS:C0001418,UMLS:C0000737,0
752,UMLS:C1456784,UMLS:C0233762,0
753,UMLS:C1456784,UMLS:C0233763,0
754,UMLS:C1456784,UMLS:C0085631,0
755,UMLS:C1456784,UMLS:C0022107,0
756,UMLS:C1456784,UMLS:C0424068,0
757,UMLS:C1456784,UMLS:C0424000,0
758,UMLS:C1456784,UMLS:C0438696,0
759,UMLS:C1456784,UMLS:C0558261,0
760,UMLS:C1456784,UMLS:C0233647,0
761,UMLS:C1456784,UMLS:C0237154,0
762,UMLS:C1456784,UMLS:C0455769,0
763,UMLS:C1456784,UMLS:C0344315,0
764,UMLS:C1456784,UMLS:C0231187,0
765,UMLS:C1456784,UMLS:C0008767,0
766,UMLS:C1456784,UMLS:C0312422,0
767,UMLS:C1456784,UMLS:C0240233,0
768,UMLS:C0030305,UMLS:C0042963,0
769,UMLS:C0030305,UMLS:C0000737,0
770,UMLS:C0030305,UMLS:C0027497,0
771,UMLS:C0030305,UMLS:C0030193,0
772,UMLS:C0030305,UMLS:C0011991,0
773,UMLS:C0030305,UMLS:C0241252,0
774,UMLS:C0030305,UMLS:C0424790,0
775,UMLS:C0030305,UMLS:C0277797,1
776,UMLS:C0030305,UMLS:C0234233,0
777,UMLS:C0021167,UMLS:C0221166,0
778,UMLS:C0021167,UMLS:C0036572,0
779,UMLS:C0021167,UMLS:C0004093,0
780,UMLS:C0021167,UMLS:C0150045,0
781,UMLS:C0021167,UMLS:C0041657,0
782,UMLS:C0021167,UMLS:C0236018,0
783,UMLS:C0021167,UMLS:C0554980,0
784,UMLS:C0021167,UMLS:C0877040,0
785,UMLS:C0021167,UMLS:C0040822,0
786,UMLS:C0021167,UMLS:C0037763,0
787,UMLS:C0021167,UMLS:C0847488,0
788,UMLS:C0021167,UMLS:C0039070,0
789,UMLS:C0021167,UMLS:C0085639,0
790,UMLS:C0021167,UMLS:C0427008,0
791,UMLS:C0021167,UMLS:C0241526,0
792,UMLS:C0013405,UMLS:C0085619,0
793,UMLS:C0013405,UMLS:C0392680,1
794,UMLS:C0013405,UMLS:C0231807,0
795,UMLS:C0013405,UMLS:C0240100,0
796,UMLS:C0013405,UMLS:C0034642,0
797,UMLS:C0013405,UMLS:C0008031,0
798,UMLS:C0013405,UMLS:C0030252,0
799,UMLS:C0013405,UMLS:C0038990,0
800,UMLS:C0013405,UMLS:C0043094,0
801,UMLS:C0013405,UMLS:C0010200,0
802,UMLS:C0013405,UMLS:C0013404,0
803,UMLS:C0019270,UMLS:C0000737,0
804,UMLS:C0019270,UMLS:C0030193,0
805,UMLS:C0019270,UMLS:C0020578,0
806,UMLS:C0019270,UMLS:C0278141,0
807,UMLS:C0019270,UMLS:C0016927,0
808,UMLS:C0019270,UMLS:C0027497,0
809,UMLS:C0019270,UMLS:C0872410,0
810,UMLS:C0019270,UMLS:C0018991,0
811,UMLS:C0019270,UMLS:C0234233,0
812,UMLS:C0019270,UMLS:C0019080,0
813,UMLS:C0019270,UMLS:C0277797,1
814,UMLS:C0019270,UMLS:C0149696,0
815,UMLS:C0019270,UMLS:C0277899,0
816,UMLS:C0019270,UMLS:C0004093,0
817,UMLS:C0019270,UMLS:C0577559,0
818,UMLS:C0019270,UMLS:C0205400,0
819,UMLS:C0376358,UMLS:C0018965,0
820,UMLS:C0376358,UMLS:C0392699,0
821,UMLS:C0376358,UMLS:C0004093,0
822,UMLS:C0376358,UMLS:C0521516,0
823,UMLS:C0376358,UMLS:C0848621,0
824,UMLS:C0376358,UMLS:C0008033,0
825,UMLS:C0376358,UMLS:C0744492,0
826,UMLS:C0376358,UMLS:C0034642,0
827,UMLS:C0376358,UMLS:C0238844,0
828,UMLS:C0376358,UMLS:C0150045,0
829,UMLS:C0376358,UMLS:C0013428,0
830,UMLS:C0376358,UMLS:C0011991,0
831,UMLS:C0376358,UMLS:C0042571,0
832,UMLS:C0376358,UMLS:C0151878,0
833,UMLS:C0376358,UMLS:C0004134,0
834,UMLS:C0376358,UMLS:C0030552,0
835,UMLS:C0376358,UMLS:C0271202,0
836,UMLS:C0376358,UMLS:C1269955,0
837,UMLS:C0376358,UMLS:C0578150,0
838,UMLS:C0376358,UMLS:C0577559,0
839,UMLS:C0376358,UMLS:C0035508,0
840,UMLS:C0376358,UMLS:C0149746,0
841,UMLS:C0376358,UMLS:C0043096,0
842,UMLS:C0034063,UMLS:C0085606,0
843,UMLS:C0034063,UMLS:C0392680,1
844,UMLS:C0034063,UMLS:C0034642,0
845,UMLS:C0034063,UMLS:C0231835,0
846,UMLS:C0034063,UMLS:C0085619,0
847,UMLS:C0034063,UMLS:C0018862,0
848,UMLS:C0034063,UMLS:C0240100,0
849,UMLS:C0034063,UMLS:C0013404,0
850,UMLS:C0034063,UMLS:C0038990,0
851,UMLS:C0034063,UMLS:C0376405,0
852,UMLS:C0034063,UMLS:C0235710,0
853,UMLS:C0034063,UMLS:C0020461,0
854,UMLS:C0034063,UMLS:C0232201,0
855,UMLS:C0034063,UMLS:C0008031,0
856,UMLS:C0034063,UMLS:C0020649,0
857,UMLS:C0034063,UMLS:C0043144,0
858,UMLS:C0024228,UMLS:C0030193,0
859,UMLS:C0024228,UMLS:C0577559,0
860,UMLS:C0024228,UMLS:C0028081,0
861,UMLS:C0024228,UMLS:C0038002,0
862,UMLS:C0024228,UMLS:C0221198,0
863,UMLS:C0024228,UMLS:C0085593,0
864,UMLS:C0024228,UMLS:C0043096,0
865,UMLS:C0024228,UMLS:C0038999,0
866,UMLS:C0024228,UMLS:C0015967,0
867,UMLS:C0024228,UMLS:C0034880,0
868,UMLS:C0024228,UMLS:C0231890,0
869,UMLS:C0024228,UMLS:C0850149,0
870,UMLS:C0024228,UMLS:C0231872,0
871,UMLS:C0024228,UMLS:C0332575,0
872,UMLS:C0024228,UMLS:C0019209,0
873,UMLS:C0024228,UMLS:C0015672,0
874,UMLS:C0003507,UMLS:C0231807,0
875,UMLS:C0003507,UMLS:C0039070,0
876,UMLS:C0003507,UMLS:C0235710,0
877,UMLS:C0003507,UMLS:C0232257,0
878,UMLS:C0003507,UMLS:C0036396,0
879,UMLS:C0003507,UMLS:C0002962,0
880,UMLS:C0003507,UMLS:C0008031,0
881,UMLS:C0003507,UMLS:C0577979,0
882,UMLS:C0003507,UMLS:C0428977,0
883,UMLS:C0003507,UMLS:C0392680,1
884,UMLS:C0003507,UMLS:C0030193,0
885,UMLS:C0006142,UMLS:C0024103,0
886,UMLS:C0006142,UMLS:C0577559,0
887,UMLS:C0006142,UMLS:C0030554,0
888,UMLS:C0006142,UMLS:C0277845,0
889,UMLS:C0006142,UMLS:C0041834,0
890,UMLS:C0006142,UMLS:C1299586,0
891,UMLS:C0006142,UMLS:C0221198,0
892,UMLS:C0006142,UMLS:C0239301,0
893,UMLS:C0006142,UMLS:C0085624,0
894,UMLS:C0006142,UMLS:C0013404,0
895,UMLS:C0006142,UMLS:C0038999,0
896,UMLS:C0006142,UMLS:C0016579,0
897,UMLS:C0036341,UMLS:C0233762,0
898,UMLS:C0036341,UMLS:C0751229,0
899,UMLS:C0036341,UMLS:C0022107,0
900,UMLS:C0036341,UMLS:C0424068,0
901,UMLS:C0036341,UMLS:C0376405,0
902,UMLS:C0036341,UMLS:C0085631,0
903,UMLS:C0036341,UMLS:C0438696,0
904,UMLS:C0036341,UMLS:C0233481,0
905,UMLS:C0036341,UMLS:C0233763,0
906,UMLS:C0036341,UMLS:C0041667,0
907,UMLS:C0036341,UMLS:C0237154,0
908,UMLS:C0012813,UMLS:C0000737,0
909,UMLS:C0012813,UMLS:C0549483,0
910,UMLS:C0012813,UMLS:C0541911,0
911,UMLS:C0012813,UMLS:C0857199,0
912,UMLS:C0012813,UMLS:C0011991,0
913,UMLS:C0012813,UMLS:C0234233,0
914,UMLS:C0012813,UMLS:C0013428,0
915,UMLS:C0012813,UMLS:C0030193,0
916,UMLS:C0012813,UMLS:C0042963,0
917,UMLS:C0012813,UMLS:C0232201,0
918,UMLS:C0012813,UMLS:C0232488,0
919,UMLS:C0012813,UMLS:C0277797,1
920,UMLS:C0012813,UMLS:C0232498,0
921,UMLS:C0012813,UMLS:C0015967,0
922,UMLS:C0012813,UMLS:C1273573,0
923,UMLS:C0012813,UMLS:C0205400,0
924,UMLS:C0012813,UMLS:C0085606,0
925,UMLS:C0012813,UMLS:C0003123,0
926,UMLS:C0012813,UMLS:C0746619,0
927,UMLS:C0012813,UMLS:C0009806,0
928,UMLS:C0546817,UMLS:C0034642,0
929,UMLS:C0546817,UMLS:C0240100,0
930,UMLS:C0546817,UMLS:C0020461,0
931,UMLS:C0546817,UMLS:C0085619,0
932,UMLS:C0546817,UMLS:C0392680,1
933,UMLS:C0546817,UMLS:C0013144,0
934,UMLS:C0546817,UMLS:C0043094,0
935,UMLS:C0546817,UMLS:C0020621,0
936,UMLS:C0546817,UMLS:C0020649,0
937,UMLS:C0546817,UMLS:C0038999,0
938,UMLS:C0546817,UMLS:C0000731,0
939,UMLS:C0030920,UMLS:C0000737,0
940,UMLS:C0030920,UMLS:C0221166,0
941,UMLS:C0030920,UMLS:C0027497,0
942,UMLS:C0030920,UMLS:C0042963,0
943,UMLS:C0030920,UMLS:C0521516,0
944,UMLS:C0030920,UMLS:C0848168,0
945,UMLS:C0030920,UMLS:C0008031,0
946,UMLS:C0030920,UMLS:C0018991,0
947,UMLS:C0030920,UMLS:C0232517,0
948,UMLS:C0030920,UMLS:C0020175,0
949,UMLS:C0030920,UMLS:C0277797,1
950,UMLS:C0030920,UMLS:C0027769,0
951,UMLS:C0029443,UMLS:C0030193,0
952,UMLS:C0029443,UMLS:C0332575,0
953,UMLS:C0029443,UMLS:C0240813,0
954,UMLS:C0029443,UMLS:C0015967,0
955,UMLS:C0029443,UMLS:C0241705,0
956,UMLS:C0029443,UMLS:C0234233,0
957,UMLS:C0029443,UMLS:C0038999,0
958,UMLS:C0029443,UMLS:C0277797,1
959,UMLS:C0029443,UMLS:C0041834,0
960,UMLS:C0029443,UMLS:C0549483,0
961,UMLS:C0029443,UMLS:C0016512,0
962,UMLS:C0029443,UMLS:C0152032,0
963,UMLS:C0017152,UMLS:C0744740,0
964,UMLS:C0017152,UMLS:C0000737,0
965,UMLS:C0017152,UMLS:C0042963,0
966,UMLS:C0017152,UMLS:C0281825,0
967,UMLS:C0017152,UMLS:C0027497,0
968,UMLS:C0017152,UMLS:C0728899,0
969,UMLS:C0017152,UMLS:C0019080,0
970,UMLS:C0017152,UMLS:C0744492,0
971,UMLS:C0017152,UMLS:C0030193,0
